date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:59:26	13955/13955	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/4chan	C:/My%20Web%20Sites/shii/shii.org/knows/4chan.html	(from http://shii.org/knows/Closing)
23:59:27	8327/8327	------	200	untouched ('OK')	text/html	date:Sat,%2002%20Mar%202013%2014:23:10%20GMT	http://shii.org/knows/Special:WhatLinksHere/Closing	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Closing.html	(from http://shii.org/knows/Closing)
23:59:27	9013/9013	------	200	untouched ('OK')	text/html	date:Sat,%2002%20Mar%202013%2014:23:11%20GMT	http://shii.org/knows/Special:WhatLinksHere/A_Better_Way_to_Live	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/A_Better_Way_to_Live.html	(from http://shii.org/knows/A_Better_Way_to_Live)
23:59:27	10930/10930	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Human_nature	C:/My%20Web%20Sites/shii/shii.org/knows/Human_nature.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:27	9097/9097	------	200	untouched ('OK')	text/html	date:Sat,%2002%20Mar%202013%2014:23:12%20GMT	http://shii.org/knows/Special:WhatLinksHere/Some_Notes_About_This_Website	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Some_Notes_About_This_Website.html	(from http://shii.org/knows/Some_Notes_About_This_Website)
23:59:27	50402/50402	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/American_Intellectual_Declaration_of_Independence	C:/My%20Web%20Sites/shii/shii.org/knows/American_Intellectual_Declaration_of_Independence.html	(from http://shii.org/knows/Category:Commonplace)
23:59:27	6212/6212	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Ayn_Rand	C:/My%20Web%20Sites/shii/shii.org/knows/Ayn_Rand.html	(from http://shii.org/knows/Category:Commonplace)
23:59:28	7504/7504	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Bokononism	C:/My%20Web%20Sites/shii/shii.org/knows/Bokononism.html	(from http://shii.org/knows/Category:Commonplace)
23:59:28	6974/6974	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Book_titles	C:/My%20Web%20Sites/shii/shii.org/knows/Book_titles.html	(from http://shii.org/knows/Category:Commonplace)
23:59:28	7096/7096	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Case_law	C:/My%20Web%20Sites/shii/shii.org/knows/Case_law.html	(from http://shii.org/knows/Category:Commonplace)
23:59:28	6654/6654	------	200	untouched ('OK')	text/html	date:Fri,%2010%20Sep%202010%2013:02:41%20GMT	http://shii.org/knows/Clement	C:/My%20Web%20Sites/shii/shii.org/knows/Clement.html	(from http://shii.org/knows/Category:Commonplace)
23:59:28	6431/6431	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Common_sense	C:/My%20Web%20Sites/shii/shii.org/knows/Common_sense.html	(from http://shii.org/knows/Category:Commonplace)
23:59:28	6274/6274	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Commonplace	C:/My%20Web%20Sites/shii/shii.org/knows/Commonplace.html	(from http://shii.org/knows/Category:Commonplace)
23:59:28	9335/9335	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Commonwealth_v._Nesbit	C:/My%20Web%20Sites/shii/shii.org/knows/Commonwealth_v.html	(from http://shii.org/knows/Category:Commonplace)
23:59:28	6264/6264	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Cynicism	C:/My%20Web%20Sites/shii/shii.org/knows/Cynicism.html	(from http://shii.org/knows/Category:Commonplace)
23:59:28	6208/6208	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Dubai	C:/My%20Web%20Sites/shii/shii.org/knows/Dubai.html	(from http://shii.org/knows/Category:Commonplace)
23:59:28	6360/6360	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/FOX_News	C:/My%20Web%20Sites/shii/shii.org/knows/FOX_News.html	(from http://shii.org/knows/Category:Commonplace)
23:59:28	6353/6353	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Family_Guy	C:/My%20Web%20Sites/shii/shii.org/knows/Family_Guy.html	(from http://shii.org/knows/Category:Commonplace)
23:59:29	10591/10591	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/God	C:/My%20Web%20Sites/shii/shii.org/knows/God.html	(from http://shii.org/knows/Category:Commonplace)
23:59:29	6967/6967	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Good_Samaritan_experiment	C:/My%20Web%20Sites/shii/shii.org/knows/Good_Samaritan_experiment.html	(from http://shii.org/knows/Category:Commonplace)
23:59:29	6288/6288	------	200	untouched ('OK')	text/html	date:Fri,%2018%20Jun%202010%2017:02:40%20GMT	http://shii.org/knows/Gooncave	C:/My%20Web%20Sites/shii/shii.org/knows/Gooncave.html	(from http://shii.org/knows/Category:Commonplace)
23:59:29	6975/6975	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Haklenayasha	C:/My%20Web%20Sites/shii/shii.org/knows/Haklenayasha.html	(from http://shii.org/knows/Category:Commonplace)
23:59:29	7250/7250	------	200	untouched ('OK')	text/html	date:Thu,%2018%20Feb%202010%2004:43:13%20GMT	http://shii.org/knows/International_Exposition_of_Hot_Spring_and_Sight_Seeing	C:/My%20Web%20Sites/shii/shii.org/knows/International_Exposition_of_Hot_Spring_and_Sight_Seeing.html	(from http://shii.org/knows/Category:Commonplace)
23:59:29	6843/6843	------	200	untouched ('OK')	text/html	date:Sat,%2005%20Jun%202010%2022:16:23%20GMT	http://shii.org/knows/Ishiwara_Kanji	C:/My%20Web%20Sites/shii/shii.org/knows/Ishiwara_Kanji.html	(from http://shii.org/knows/Category:Commonplace)
23:59:29	7159/7159	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Korean_shamanism	C:/My%20Web%20Sites/shii/shii.org/knows/Korean_shamanism.html	(from http://shii.org/knows/Category:Commonplace)
23:59:29	6520/6520	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Kowloon_Walled_City	C:/My%20Web%20Sites/shii/shii.org/knows/Kowloon_Walled_City.html	(from http://shii.org/knows/Category:Commonplace)
23:59:29	7385/7385	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Kurt_Vonnegut	C:/My%20Web%20Sites/shii/shii.org/knows/Kurt_Vonnegut.html	(from http://shii.org/knows/Category:Commonplace)
23:59:29	6310/6310	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Language	C:/My%20Web%20Sites/shii/shii.org/knows/Language.html	(from http://shii.org/knows/Category:Commonplace)
23:59:29	7043/7043	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Lottery	C:/My%20Web%20Sites/shii/shii.org/knows/Lottery.html	(from http://shii.org/knows/Category:Commonplace)
23:59:29	6130/6130	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Mecca	C:/My%20Web%20Sites/shii/shii.org/knows/Mecca.html	(from http://shii.org/knows/Category:Commonplace)
23:59:29	7280/7280	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Michael_Crichton	C:/My%20Web%20Sites/shii/shii.org/knows/Michael_Crichton.html	(from http://shii.org/knows/Category:Commonplace)
23:59:29	6250/6250	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Argentina	C:/My%20Web%20Sites/shii/shii.org/knows/Argentina.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:29	10591/10591	------	200	untouched ('OK')	text/html	date:Sat,%2025%20Jun%202011%2001:49:36%20GMT	http://shii.org/knows/Missionaries	C:/My%20Web%20Sites/shii/shii.org/knows/Missionaries.html	(from http://shii.org/knows/Category:Commonplace)
23:59:29	6581/6581	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Paul_Cellucci	C:/My%20Web%20Sites/shii/shii.org/knows/Paul_Cellucci.html	(from http://shii.org/knows/Category:Commonplace)
23:59:29	6405/6405	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Purity	C:/My%20Web%20Sites/shii/shii.org/knows/Purity.html	(from http://shii.org/knows/Category:Commonplace)
23:59:29	7644/7644	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Qur%27an	C:/My%20Web%20Sites/shii/shii.org/knows/Qur'an.html	(from http://shii.org/knows/Category:Commonplace)
23:59:29	6681/6681	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Rainer_Maria_Rilke	C:/My%20Web%20Sites/shii/shii.org/knows/Rainer_Maria_Rilke.html	(from http://shii.org/knows/Category:Commonplace)
23:59:30	6245/6245	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Scientology	C:/My%20Web%20Sites/shii/shii.org/knows/Scientology.html	(from http://shii.org/knows/Category:Commonplace)
23:59:30	6519/6519	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Shave_and_a_haircut	C:/My%20Web%20Sites/shii/shii.org/knows/Shave_and_a_haircut.html	(from http://shii.org/knows/Category:Commonplace)
23:59:30	9816/9816	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Shinto	C:/My%20Web%20Sites/shii/shii.org/knows/Shinto.html	(from http://shii.org/knows/Category:Commonplace)
23:59:30	6666/6666	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Silence	C:/My%20Web%20Sites/shii/shii.org/knows/Silence.html	(from http://shii.org/knows/Category:Commonplace)
23:59:30	7182/7182	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Snobbery	C:/My%20Web%20Sites/shii/shii.org/knows/Snobbery.html	(from http://shii.org/knows/Category:Commonplace)
23:59:30	6501/6501	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Soapmaking	C:/My%20Web%20Sites/shii/shii.org/knows/Soapmaking.html	(from http://shii.org/knows/Category:Commonplace)
23:59:30	9028/9028	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Talmud	C:/My%20Web%20Sites/shii/shii.org/knows/Talmud.html	(from http://shii.org/knows/Category:Commonplace)
23:59:30	6456/6456	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/The_Prison_of_Freedom	C:/My%20Web%20Sites/shii/shii.org/knows/The_Prison_of_Freedom.html	(from http://shii.org/knows/Category:Commonplace)
23:59:30	6898/6898	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Tolerance	C:/My%20Web%20Sites/shii/shii.org/knows/Tolerance.html	(from http://shii.org/knows/Category:Commonplace)
23:59:30	6157/6157	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Touhou	C:/My%20Web%20Sites/shii/shii.org/knows/Touhou.html	(from http://shii.org/knows/Category:Commonplace)
23:59:30	8187/8187	------	200	untouched ('OK')	text/html	date:Tue,%2021%20Jun%202011%2008:54:16%20GMT	http://shii.org/knows/Voices	C:/My%20Web%20Sites/shii/shii.org/knows/Voices.html	(from http://shii.org/knows/Category:Commonplace)
23:59:30	7400/7400	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Walking	C:/My%20Web%20Sites/shii/shii.org/knows/Walking.html	(from http://shii.org/knows/Category:Commonplace)
23:59:31	6277/6277	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Westron_Wynde	C:/My%20Web%20Sites/shii/shii.org/knows/Westron_Wynde.html	(from http://shii.org/knows/Category:Commonplace)
23:59:31	8525/8525	------	200	untouched ('OK')	text/html	date:Thu,%2022%20Mar%202012%2004:43:35%20GMT	http://shii.org/knows/Yukio_Mishima	C:/My%20Web%20Sites/shii/shii.org/knows/Yukio_Mishima.html	(from http://shii.org/knows/Category:Commonplace)
23:59:31	15900/15900	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Balkans_ethnic_divisions	C:/My%20Web%20Sites/shii/shii.org/knows/Balkans_ethnic_divisions.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:31	7209/7209	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Boston	C:/My%20Web%20Sites/shii/shii.org/knows/Boston.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:33	9211/9211	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Burma	C:/My%20Web%20Sites/shii/shii.org/knows/Burma.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:33	6997/6997	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/California	C:/My%20Web%20Sites/shii/shii.org/knows/California.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:34	9491/9491	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Cambridge	C:/My%20Web%20Sites/shii/shii.org/knows/Cambridge.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:36	10708/10708	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/China	C:/My%20Web%20Sites/shii/shii.org/knows/China.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:36	7238/7238	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Commonwealth_School	C:/My%20Web%20Sites/shii/shii.org/knows/Commonwealth_School.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:37	7116/7116	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Egypt	C:/My%20Web%20Sites/shii/shii.org/knows/Egypt.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:38	7027/7027	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Florida	C:/My%20Web%20Sites/shii/shii.org/knows/Florida.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:39	6417/6417	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Grand_Tour	C:/My%20Web%20Sites/shii/shii.org/knows/Grand_Tour.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:39	13240/13240	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202011%2003:04:51%20GMT	http://shii.org/knows/Israel	C:/My%20Web%20Sites/shii/shii.org/knows/Israel.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:40	6250/6250	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Japan	C:/My%20Web%20Sites/shii/shii.org/knows/Japan.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:41	11316/11316	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Koshoji	C:/My%20Web%20Sites/shii/shii.org/knows/Koshoji.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:42	14117/14117	---MC-	200	added ('OK')	text/html	date:Thu,%2004%20Mar%202010%2018:09:24%20GMT	http://shii.org/knows/Kyoto	C:/My%20Web%20Sites/shii/shii.org/knows/Kyoto.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:43	20203/20203	---MC-	200	added ('OK')	text/html	date:Sat,%2005%20Jun%202010%2022:05:58%20GMT	http://shii.org/knows/Manchukuo	C:/My%20Web%20Sites/shii/shii.org/knows/Manchukuo.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:44	6769/6769	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Memphis	C:/My%20Web%20Sites/shii/shii.org/knows/Memphis.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:44	6845/6845	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Mississippi	C:/My%20Web%20Sites/shii/shii.org/knows/Mississippi.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:45	6886/6886	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Missouri	C:/My%20Web%20Sites/shii/shii.org/knows/Missouri.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:46	6637/6637	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/National_Library_of_Bhutan	C:/My%20Web%20Sites/shii/shii.org/knows/National_Library_of_Bhutan.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:46	6022/6022	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Paris	C:/My%20Web%20Sites/shii/shii.org/knows/Paris.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:47	7319/7319	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Religious_cities	C:/My%20Web%20Sites/shii/shii.org/knows/Religious_cities.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:48	10224/10224	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Tibet	C:/My%20Web%20Sites/shii/shii.org/knows/Tibet.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:49	10697/10697	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/United_States	C:/My%20Web%20Sites/shii/shii.org/knows/United_States.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:50	6329/6329	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Zhengzhou	C:/My%20Web%20Sites/shii/shii.org/knows/Zhengzhou.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:51	4884/4884	---M--	200	added ('OK')	image/jpeg	etag:%221314-43255ca362e40%22	http://shii.org/mediawiki/images/thumb/f/f8/1175880451416.jpg/120px-1175880451416.jpg	C:/My%20Web%20Sites/shii/shii.org/mediawiki/images/thumb/f/f8/1175880451416.jpg/120px-1175880451416.jpg	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:52	10378/10378	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/File:1175880451416.jpg	C:/My%20Web%20Sites/shii/shii.org/knows/File_1175880451416.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:52	13964/13964	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/File:Starbucks_in_Saudi_Arabia.jpg	C:/My%20Web%20Sites/shii/shii.org/knows/File_Starbucks_in_Saudi_Arabia.html	(from http://shii.org/knows/Everything_Shii_Knows)
